1: P1_INFO:currentInput(3)position(-2.00, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(0)currentActionFrame(8)currentActionFrameCount(24)isAlwaysCancelable(True)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
998: P1_INFO:currentInput(2)position(-2.08, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(1)currentActionFrame(18)currentActionFrameCount(24)isAlwaysCancelable(True)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
999: P1_INFO:currentInput(2)position(-2.04, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(1)currentActionFrame(19)currentActionFrameCount(24)isAlwaysCancelable(True)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
1000: P1_INFO:currentInput(2)position(-1.99, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(1)currentActionFrame(20)currentActionFrameCount(24)isAlwaysCancelable(True)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
1001: P1_INFO:currentInput(2)position(-1.95, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(1)currentActionFrame(21)currentActionFrameCount(24)isAlwaysCancelable(True)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
1002: P1_INFO:currentInput(2)position(-1.90, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(1)currentActionFrame(22)currentActionFrameCount(24)isAlwaysCancelable(True)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
1003: P1_INFO:currentInput(2)position(-1.86, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(1)currentActionFrame(23)currentActionFrameCount(24)isAlwaysCancelable(True)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
1004: P1_INFO:currentInput(2)position(-1.82, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(1)currentActionFrame(0)currentActionFrameCount(24)isAlwaysCancelable(True)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
1005: P1_INFO:currentInput(2)position(-1.77, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(1)currentActionFrame(1)currentActionFrameCount(24)isAlwaysCancelable(True)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
1006: P1_INFO:currentInput(2)position(-1.73, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(1)currentActionFrame(2)currentActionFrameCount(24)isAlwaysCancelable(True)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
1007: P1_INFO:currentInput(2)position(-1.68, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(1)currentActionFrame(3)currentActionFrameCount(24)isAlwaysCancelable(True)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
1008: P1_INFO:currentInput(2)position(-1.64, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(1)currentActionFrame(4)currentActionFrameCount(24)isAlwaysCancelable(True)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
1009: P1_INFO:currentInput(2)position(-1.60, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(1)currentActionFrame(5)currentActionFrameCount(24)isAlwaysCancelable(True)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
1010: P1_INFO:currentInput(2)position(-1.55, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(1)currentActionFrame(6)currentActionFrameCount(24)isAlwaysCancelable(True)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
1011: P1_INFO:currentInput(2)position(-1.51, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(1)currentActionFrame(7)currentActionFrameCount(24)isAlwaysCancelable(True)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
1012: P1_INFO:currentInput(2)position(-1.46, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(1)currentActionFrame(8)currentActionFrameCount(24)isAlwaysCancelable(True)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
1013: P1_INFO:currentInput(2)position(-1.42, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(1)currentActionFrame(9)currentActionFrameCount(24)isAlwaysCancelable(True)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
1014: P1_INFO:currentInput(0)position(-1.42, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(0)currentActionFrame(0)currentActionFrameCount(24)isAlwaysCancelable(True)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
1015: P1_INFO:currentInput(0)position(-1.42, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(0)currentActionFrame(1)currentActionFrameCount(24)isAlwaysCancelable(True)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
1016: P1_INFO:currentInput(0)position(-1.42, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(0)currentActionFrame(2)currentActionFrameCount(24)isAlwaysCancelable(True)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
1017: P1_INFO:currentInput(4)position(-1.42, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(100)currentActionFrame(0)currentActionFrameCount(22)isAlwaysCancelable(False)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
1018: P1_INFO:currentInput(4)position(-1.42, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(100)currentActionFrame(1)currentActionFrameCount(22)isAlwaysCancelable(False)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
1019: P1_INFO:currentInput(4)position(-1.42, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(100)currentActionFrame(2)currentActionFrameCount(22)isAlwaysCancelable(False)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
1020: P1_INFO:currentInput(4)position(-1.42, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(100)currentActionFrame(3)currentActionFrameCount(22)isAlwaysCancelable(False)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
1021: P1_INFO:currentInput(4)position(-1.42, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(100)currentActionFrame(4)currentActionFrameCount(22)isAlwaysCancelable(False)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
1022: P1_INFO:currentInput(4)position(-1.42, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(100)currentActionFrame(5)currentActionFrameCount(22)isAlwaysCancelable(False)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
1023: P1_INFO:currentInput(4)position(-1.42, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(100)currentActionFrame(6)currentActionFrameCount(22)isAlwaysCancelable(False)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
1024: P1_INFO:currentInput(4)position(-1.42, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(100)currentActionFrame(7)currentActionFrameCount(22)isAlwaysCancelable(False)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
1025: P1_INFO:currentInput(4)position(-1.42, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(100)currentActionFrame(8)currentActionFrameCount(22)isAlwaysCancelable(False)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
1026: P1_INFO:currentInput(4)position(-1.42, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(100)currentActionFrame(9)currentActionFrameCount(22)isAlwaysCancelable(False)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
1027: P1_INFO:currentInput(0)position(-1.42, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(100)currentActionFrame(10)currentActionFrameCount(22)isAlwaysCancelable(False)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
1028: P1_INFO:currentInput(0)position(-1.42, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(100)currentActionFrame(11)currentActionFrameCount(22)isAlwaysCancelable(False)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
1029: P1_INFO:currentInput(0)position(-1.42, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(100)currentActionFrame(12)currentActionFrameCount(22)isAlwaysCancelable(False)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
1030: P1_INFO:currentInput(0)position(-1.42, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(100)currentActionFrame(13)currentActionFrameCount(22)isAlwaysCancelable(False)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
1031: P1_INFO:currentInput(0)position(-1.42, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(100)currentActionFrame(14)currentActionFrameCount(22)isAlwaysCancelable(False)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
1032: P1_INFO:currentInput(0)position(-1.42, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(100)currentActionFrame(15)currentActionFrameCount(22)isAlwaysCancelable(False)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
1033: P1_INFO:currentInput(0)position(-1.42, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(100)currentActionFrame(16)currentActionFrameCount(22)isAlwaysCancelable(False)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
1034: P1_INFO:currentInput(4)position(-1.42, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(100)currentActionFrame(17)currentActionFrameCount(22)isAlwaysCancelable(False)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
1035: P1_INFO:currentInput(4)position(-1.42, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(100)currentActionFrame(18)currentActionFrameCount(22)isAlwaysCancelable(False)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
1036: P1_INFO:currentInput(4)position(-1.42, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(100)currentActionFrame(19)currentActionFrameCount(22)isAlwaysCancelable(False)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
1037: P1_INFO:currentInput(0)position(-1.42, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(100)currentActionFrame(20)currentActionFrameCount(22)isAlwaysCancelable(False)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
1038: P1_INFO:currentInput(0)position(-1.42, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(100)currentActionFrame(21)currentActionFrameCount(22)isAlwaysCancelable(False)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
1039: P1_INFO:currentInput(0)position(-1.42, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(0)currentActionFrame(0)currentActionFrameCount(24)isAlwaysCancelable(True)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
1040: P1_INFO:currentInput(0)position(-1.42, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(0)currentActionFrame(1)currentActionFrameCount(24)isAlwaysCancelable(True)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
1041: P1_INFO:currentInput(0)position(-1.42, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(0)currentActionFrame(2)currentActionFrameCount(24)isAlwaysCancelable(True)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
1042: P1_INFO:currentInput(0)position(-1.42, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(0)currentActionFrame(3)currentActionFrameCount(24)isAlwaysCancelable(True)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
1043: P1_INFO:currentInput(0)position(-1.42, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(0)currentActionFrame(4)currentActionFrameCount(24)isAlwaysCancelable(True)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
1044: P1_INFO:currentInput(4)position(-1.42, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(100)currentActionFrame(0)currentActionFrameCount(22)isAlwaysCancelable(False)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
1045: P1_INFO:currentInput(4)position(-1.42, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(100)currentActionFrame(1)currentActionFrameCount(22)isAlwaysCancelable(False)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
