1: P1_INFO:position(-2.00, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(0)currentActionFrame(8)currentActionFrameCount(24)isAlwaysCancelable(True)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
151: P1_INFO:position(-1.94, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(0)currentActionFrame(3)currentActionFrameCount(24)isAlwaysCancelable(True)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
152: P1_INFO:position(-1.94, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(0)currentActionFrame(4)currentActionFrameCount(24)isAlwaysCancelable(True)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
153: P1_INFO:position(-1.94, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(0)currentActionFrame(5)currentActionFrameCount(24)isAlwaysCancelable(True)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
154: P1_INFO:position(-1.94, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(0)currentActionFrame(6)currentActionFrameCount(24)isAlwaysCancelable(True)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
155: P1_INFO:position(-1.94, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(0)currentActionFrame(7)currentActionFrameCount(24)isAlwaysCancelable(True)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
156: P1_INFO:position(-1.94, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(0)currentActionFrame(8)currentActionFrameCount(24)isAlwaysCancelable(True)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
157: P1_INFO:position(-1.94, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(0)currentActionFrame(9)currentActionFrameCount(24)isAlwaysCancelable(True)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
158: P1_INFO:position(-1.94, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(0)currentActionFrame(10)currentActionFrameCount(24)isAlwaysCancelable(True)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
159: P1_INFO:position(-1.94, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(0)currentActionFrame(11)currentActionFrameCount(24)isAlwaysCancelable(True)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
160: P1_INFO:position(-1.94, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(0)currentActionFrame(12)currentActionFrameCount(24)isAlwaysCancelable(True)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
161: P1_INFO:position(-1.94, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(0)currentActionFrame(13)currentActionFrameCount(24)isAlwaysCancelable(True)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
162: P1_INFO:position(-1.94, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(0)currentActionFrame(14)currentActionFrameCount(24)isAlwaysCancelable(True)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
163: P1_INFO:position(-1.94, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(0)currentActionFrame(15)currentActionFrameCount(24)isAlwaysCancelable(True)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
164: P1_INFO:position(-1.94, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(0)currentActionFrame(16)currentActionFrameCount(24)isAlwaysCancelable(True)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
165: P1_INFO:position(-1.94, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(0)currentActionFrame(17)currentActionFrameCount(24)isAlwaysCancelable(True)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
166: P1_INFO:position(-1.94, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(0)currentActionFrame(18)currentActionFrameCount(24)isAlwaysCancelable(True)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
167: P1_INFO:position(-1.94, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(0)currentActionFrame(19)currentActionFrameCount(24)isAlwaysCancelable(True)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
168: P1_INFO:position(-1.94, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(0)currentActionFrame(20)currentActionFrameCount(24)isAlwaysCancelable(True)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
169: P1_INFO:position(-1.94, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(0)currentActionFrame(21)currentActionFrameCount(24)isAlwaysCancelable(True)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
170: P1_INFO:position(-1.90, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(1)currentActionFrame(0)currentActionFrameCount(24)isAlwaysCancelable(True)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
171: P1_INFO:position(-1.85, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(1)currentActionFrame(1)currentActionFrameCount(24)isAlwaysCancelable(True)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
172: P1_INFO:position(-1.81, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(1)currentActionFrame(2)currentActionFrameCount(24)isAlwaysCancelable(True)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
173: P1_INFO:position(-1.76, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(1)currentActionFrame(3)currentActionFrameCount(24)isAlwaysCancelable(True)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
174: P1_INFO:position(-1.72, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(1)currentActionFrame(4)currentActionFrameCount(24)isAlwaysCancelable(True)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
175: P1_INFO:position(-1.72, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(0)currentActionFrame(0)currentActionFrameCount(24)isAlwaysCancelable(True)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
176: P1_INFO:position(-1.72, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(0)currentActionFrame(1)currentActionFrameCount(24)isAlwaysCancelable(True)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
177: P1_INFO:position(-1.72, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(0)currentActionFrame(2)currentActionFrameCount(24)isAlwaysCancelable(True)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
178: P1_INFO:position(-1.72, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(0)currentActionFrame(3)currentActionFrameCount(24)isAlwaysCancelable(True)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
179: P1_INFO:position(-1.62, 0.00)velocity_x(5)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(10)currentActionFrame(0)currentActionFrameCount(16)isAlwaysCancelable(False)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
180: P1_INFO:position(-1.52, 0.00)velocity_x(5)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(10)currentActionFrame(1)currentActionFrameCount(16)isAlwaysCancelable(False)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
181: P1_INFO:position(-1.42, 0.00)velocity_x(5)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(10)currentActionFrame(2)currentActionFrameCount(16)isAlwaysCancelable(False)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
182: P1_INFO:position(-1.28, 0.00)velocity_x(7)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(10)currentActionFrame(3)currentActionFrameCount(16)isAlwaysCancelable(False)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
183: P1_INFO:position(-1.14, 0.00)velocity_x(7)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(10)currentActionFrame(4)currentActionFrameCount(16)isAlwaysCancelable(False)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
184: P1_INFO:position(-1.00, 0.00)velocity_x(7)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(10)currentActionFrame(5)currentActionFrameCount(16)isAlwaysCancelable(False)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
185: P1_INFO:position(-0.86, 0.00)velocity_x(7)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(10)currentActionFrame(6)currentActionFrameCount(16)isAlwaysCancelable(False)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
186: P1_INFO:position(-0.72, 0.00)velocity_x(7)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(10)currentActionFrame(7)currentActionFrameCount(16)isAlwaysCancelable(False)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
187: P1_INFO:position(-0.58, 0.00)velocity_x(7)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(10)currentActionFrame(8)currentActionFrameCount(16)isAlwaysCancelable(False)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
188: P1_INFO:position(-0.48, 0.00)velocity_x(5)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(10)currentActionFrame(9)currentActionFrameCount(16)isAlwaysCancelable(False)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
189: P1_INFO:position(-0.38, 0.00)velocity_x(5)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(10)currentActionFrame(10)currentActionFrameCount(16)isAlwaysCancelable(False)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
190: P1_INFO:position(-0.28, 0.00)velocity_x(5)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(10)currentActionFrame(11)currentActionFrameCount(16)isAlwaysCancelable(False)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
191: P1_INFO:position(-0.24, 0.00)velocity_x(2)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(10)currentActionFrame(12)currentActionFrameCount(16)isAlwaysCancelable(False)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
192: P1_INFO:position(-0.20, 0.00)velocity_x(2)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(10)currentActionFrame(13)currentActionFrameCount(16)isAlwaysCancelable(False)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
193: P1_INFO:position(-0.18, 0.00)velocity_x(1)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(10)currentActionFrame(14)currentActionFrameCount(16)isAlwaysCancelable(False)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
194: P1_INFO:position(-0.18, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(10)currentActionFrame(15)currentActionFrameCount(16)isAlwaysCancelable(False)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
195: P1_INFO:position(-0.18, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(0)currentActionFrame(0)currentActionFrameCount(24)isAlwaysCancelable(True)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
196: P1_INFO:position(-0.18, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(0)currentActionFrame(1)currentActionFrameCount(24)isAlwaysCancelable(True)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
197: P1_INFO:position(-0.18, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(0)currentActionFrame(2)currentActionFrameCount(24)isAlwaysCancelable(True)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
198: P1_INFO:position(-0.14, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(1)currentActionFrame(0)currentActionFrameCount(24)isAlwaysCancelable(True)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
199: P1_INFO:position(-0.09, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(1)currentActionFrame(1)currentActionFrameCount(24)isAlwaysCancelable(True)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
200: P1_INFO:position(-0.05, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(1)currentActionFrame(2)currentActionFrameCount(24)isAlwaysCancelable(True)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
